spelling,word
['i.dɾɔ.di.nɐ.mi.ku'],hidrodinâmico
['i.dɾɔ.fi.lu'],hidrófilo
['i.dɾɔ.fu.bi.ɐ'],hidrofobia
['i.dɾu.lu.ʒi.ɐ'],hidrologia
['pɨ.tu.lɐ.tɨ'],petulante
['ĩ.kɛ.ɾi.tu'],inquérito
['dɨ.zɐ.gɾɨ.gɐ.sɐw'],desagregação
['i.e.nɐ'],hiena
['i.ɛ.ɾɔ.gli.fu'],hieróglifo
['i.ʒi.ɛ.ni.ku'],higiénico
['i.pɛɾ.mɨɾ.ka.du'],hipermercado
['i.pɛɾ.tẽ.sɐw'],hipertensão
['i.pɛɾ.tɾu.fi.ɐ'],hipertrofia
['i.pi.ku'],hípico
['i.pnɔ.zɨ'],hipnose
['ẽ.bɾi.ɐ.ga.du'],embriagado
['i.pnɔ.ti.ku'],hipnótico
['i.pɔ.kõ.dɾi.ɐ'],hipocondria
['i.pɔ.tẽ.sɐw'],hipotensão
['i.pɔ.tɨ.nu.zɐ'],hipotenusa
['i.pu.tɛ.ti.ku'],hipotético
['iɾ.su.tu'],hirsuto
['iʃ.tɨ.ɾi.ɐ'],histeria
['iʃ.tu.lu.ʒi.ɐ'],histologia
['ɔ.lɔ.kawʃ.tu'],holocausto
['ɔ.lɔ.fɔ.tɨ'],holofote
['u.mi.si.dɐ'],homicida
['ɔ.mɔ.ni.mu'],homónimo
['u.nɨʃ.ti.da.dɨ'],honestidade
['u.nu.ɾa.ɾi.u'],honorário
['õ.ʀo.zu'],honroso
['ɔ.kɐj'],hóquei
['ɔ.ɾi.zõ.tɨ'],horizonte
['u.ʀoɾ'],horror
['u.ʀu.ɾo.zu'],horroroso
['ɔɾ.ti.ku.lɐ'],hortícola
['oɾ.tu'],horto
['u.ʎɐ'],hulha
['u.mɐ.ni.ta.ɾi.u'],humanitário
['u.mil.da.dɨ'],humildade
['u.mi.ʎɐ.sɐw'],humilhação
['u.mu.ɾiʃ.tɐ'],humorista
['ba.zi.ku'],básico
['kɐ.ɾɐk.tɨ.ɾiʃ.ti.ku'],característico
['ku.ɾi.u.zi.da.dɨ'],curiosidade
['ĩ.dɨʃ.kɾi.sɐw'],indiscrição
['dɨ.ta.ʎɨ'],detalhe
['diʃ.si.pli.nɐ'],disciplina
['ɐjʃ.tɾe.mu'],extremo
['dɨ.flɐ.gɾɐ.sɐw'],deflagração
['dɨ.flɐ.gɾaɾ'],deflagrar
['i.mu.lɐ.sɐw'],emulação
['aʃ.sɛ.tɐ'],asceta
['ʀɐj.vĩ.di.kaɾ'],reivindicar
['sub.siʃ.tiɾ'],subsistir
['ʒuʃ.tɐ.mẽ.tɨ'],justamente
['u.ni.du'],unido
['vɐ.ɾi.ɐ.sɐw'],variação
['ɐ.bi.li.ta.du'],habilitado
['a.bil.mẽ.tɨ'],habilmente
['vi.zu.al'],visual
['iʃ.kʷa.dɾɐ'],esquadra
['low.ku.ɾɐ'],loucura
['ɐɾ.piʃ.tɐ'],harpista
['ta.ti.ku'],tático
['mɨ.tu.ni.mi.ɐ'],metonímia
['kɾɨʃ.sẽ.tɨ'],crescente
['aʃ.tɐ'],hasta
['ɐʃtifɔʀmɨ'],hastiforme
['ɐ.vɐ.nu'],havano
['pɾi.mi.ti.vu'],primitivo
['bɨ.de.ʎu'],bedelho
['ɛ.li.ɔ.sẽ.tɾi.ku'],heliocêntrico
['ɛ.li.poɾ.tu'],heliporto
['nu.vi.da.dɨ'],novidade
['pɔ.li.si.lɐ.bu'],polissílabo
['pɾu.pɐ.gɐ.sɐw'],propagação
['ʀɨ.ʒiʃ.tu'],registo
['pu.ɲu'],punho
['mɐ.du.ɾu'],maduro
['vɐ.gaɾ'],vagar
['pu.lɨ.gaɾ'],polegar
['ɔb.sɨɾ.vɐ.sɐw'],observação
['mɨ.di.sɐw'],medição
['li.sẽ.sɐ'],licença
['pɐ.tu.lɔ.ʒi.ku'],patológico
['dɨ.no.du'],denodo
['iʃ.ta.vɛl'],estável
['iʃ.pɨ.sjal.mẽ.tɨ'],especialmente
['gɾɐ.ti.dɐw'],gratidão
['sub.mi.sɐw'],submissão
['pa.li.du'],pálido
['ʀɛʃ.tu'],resto
['sɨ.pɐ.ɾa.du'],separado
['sɐ.ljẽ.si.ɐ'],saliência
['ku.mũ.mẽ.tɨ'],comummente
['lu.tu'],luto
['dɨʒ.goʃ.tu'],desgosto
['ɐ.ʒi.ta.du'],agitado
['su.lɛ.nɨ'],solene
['bɐ.ti.dɐ'],batida
['mɨ.lu.di.ɐ'],melodia
['tu.ma.dɐ'],tomada
['low.sɐ'],louça
['kɐ.lɐ.mi.da.dɨ'],calamidade
['vi.zi.tɐ.tɨ'],visitante
['mu.a.ʒɐj'],moagem
['dɔ.kɐ'],doca
['ku.me.tɐ'],cometa
['vɨ.ɾu.zi.mil'],verosímil
['kʷɐɾ.tɐj.ɾɐw'],quarteirão
['miʃ.tu'],misto
['kɾu.zaɾ'],cruzar
['i.zu.la.du'],isolado
['gɐ.ɾɐ.ti.ɐ'],garantia
['tɨɾ.nu.ɾɐ'],ternura
['ʀɐ.koɾ'],rancor
['ĩ.klu.zi.vɛ'],inclusive
['dɨ.fɨ.sjẽn.si.ɐ'],deficiência
['lɐ.kaj.u'],lacaio
['kõ.sɐ.gɾaɾ'],consagrar
['ʃɐ.ma.dɐ'],chamada
['lɐ.mẽ.taɾ'],lamentar
['kuɾ.dɐw'],cordão
['i.nɨʃ.pɨ.ɾa.du'],inesperado
['kõ.sul.taɾ'],consultar
['dɨ.zɐ.ni.mu'],desânimo
['su.ɔɾ'],suor
['ni.ɲu'],ninho
['ʀɨ.mɔ.tu'],remoto
['kõ.plɛ.ksu'],complexo
['mɐ.nu.tẽ.sɐw'],manutenção
['vi.tɾi.u'],vítreo
['lɐj.tu.ɾɐ'],leitura
['ʀɨ.gu.lɐ.mẽ.tu'],regulamento
['iʃ.ta.ti.ku'],estático
['diʃ.tuɾ.bi.u'],distúrbio
['kul.tu.ɾal'],cultural
['sẽ.ti.mɨ.tɾu'],centímetro
['lo.gɾu'],logro
['iʃ.pɐ.sjal'],espacial
['ĩ.pu.zi.sɐw'],imposição
['mu.vi.mẽ.taɾ'],movimentar
['vul.kɐ.ni.ku'],vulcânico
['ku.ʀɨʃ.põ.dẽ.si.ɐ'],correspondência
['sub.mɐ.ɾi.nu'],submarino
['pul.su'],pulso
['fũ.daɾ'],fundar
['ĩ.kɐ.dɨʃ.sẽ.tɨ'],incandescente
['ĩ.pak.tu'],impacto
['vɐ.lẽ.tɨ'],valente
['ku.ɲu'],cunho
['iʃ.ta.ʒi.u'],estágio
['kɐɾ.tu.ʃu'],cartucho
['sɨɾ.vi.sal'],serviçal
['mɐ.nɔ.bɾɐ'],manobra
['i.di.to.ɾɐ'],editora
['di.ɐ.kɾi.ti.ku'],diacrítico
['dɨ.pɐɾ.tɐ.mẽ.tu'],departamento
['vi.zi.u.na.ɾi.u'],visionário
['ɐ.lɨ.gɐ.sɐw'],alegação
['pɾõ.tɐ.mẽ.tɨ'],prontamente
['kɐj.ʃu'],queixo
['ĩ.puɾ.taɾ'],importar
['suɾ.pɾjẽ.deɾ'],surpreender
['gɐ.ʃu'],gancho
['pɨɾ.su.ni.fi.kaɾ'],personificar
['su.bẽ.tẽ.di.du'],subentendido
['ĩ.pɾɨ.viʃ.tu'],imprevisto
['i.na.tu'],inato
['ʀu.buʃ.tu'],robusto
['iʃ.tɐ.tu.ɾɐ'],estatura
['dɨ.ɾi.ʒẽ.tɨ'],dirigente
['kõ.pak.tu'],compacto
['pɾu.ʒɛ.til'],projétil
['kõ.sẽ.tɾɐ.sɐw'],concentração
['kɐ.di.du'],cândido
['pɨ.ɾɛ.nɨ'],perene
['kɔ.li.kɐ'],cólica
['bɐ.dɐ'],banda
['pɾɨ.zi.diɾ'],presidir
['kɐ.tɨ.gu.ɾi.zaɾ'],categorizar
['gɾi.lu'],grilo
['mu.ɾɐ.li.da.dɨ'],moralidade
['dɨ.ʀɐ.mɨ'],derrame
['dɨ.ʀɐ.mɐ.mẽ.tu'],derramamento
['aw.mẽ.tɐ.ti.vu'],aumentativo
['si.lẽ.si.o.zu'],silencioso
['si.fɾɐw'],cifrão
['psi.ki.ɐ.tɾi.ɐ'],psiquiatria
['dɨ.vu.sɐw'],devoção
['tɨʃ.taɾ'],testar
['pa.pu'],papo
['li.bɛ.lu.lɐ'],libélula
['ɔ.fi.sjal.mẽ.tɨ'],oficialmente
['ẽ.kaɾ.gu'],encargo
['dɨ.zɐ.koɾ.du'],desacordo
['su.a.ʎu'],soalho
['diʃ.tɐ.si.ɐ.mẽ.tu'],distanciamento
['ɐ.pɾɔ.si.mɐ.sɐw'],aproximação
['puɾ.tɐw'],portão
['tu.nɛl'],tonel
['pɐɾ.ti.si.pɐ.tɨ'],participante
['pɾu.miʃ.kʷi.da.dɨ'],promiscuidade
['ʀɨ.ʒi.u.nal'],regional
['pi.ɐ.niʃ.tɐ'],pianista
['tɔ.kɐ'],toca
['mɨʃ.ki.tɐ'],mesquita
['ʀu.i.doɾ'],roedor
['doɾ.su'],dorso
['ʀɨ.fi.naɾ'],refinar
['ku.lɛ.gɐ'],colega
['tɾɐʒ.la.sɐw'],translação
['nuʃ.tal.ʒi.ɐ'],nostalgia
['mɐ.sɐw'],mansão
['kõ.vɨɾ.sɐ.sɐw'],conversação
['vɨʃ.ti.bu.lu'],vestíbulo
['pol.pɐ'],polpa
['pu.ɾi.fi.kɐ.sɐw'],purificação
['ʀɨ.pɾɨ.zẽ.tɐ.ti.vu'],representativo
['lɨ.vɐ.tɐ.mẽ.tu'],levantamento
['puɾ.kɐ.ɾi.ɐ'],porcaria
['si.ɾuɾ.ʒi.ku'],cirúrgico
['pɾu.vi.dẽ.si.ɐ'],providência
['mũ.djal'],mundial
['lɐ.mẽ.ta.vɛl'],lamentável
['kõ.pɐɾ.ti.ʎaɾ'],compartilhar
['aw.di.ti.vu'],auditivo
['vɐ.gu.aɾ.dɐ'],vanguarda
['ĩ.flwẽ.sjaɾ'],influenciar
['tɾe.mɐ'],trema
['ẽ.ble.mɐ'],emblema
['ɐ.pu.ɾu'],apuro
['aw.djẽ.si.ɐ'],audiência
['ʀɐ.ʎaɾ'],ralhar
['bɐ.ɾɐ.fuʃ.taɾ'],barafustar
['ʒu.ga.dɐ'],jogada
['ɐ.tẽ.tu'],atento
['diʃ.pẽ.sɐ'],dispensa
['i.vu.lu.iɾ'],evoluir
['bɾɛ.vɨ.mẽ.tɨ'],brevemente
['ʀɨ.bɐ.ɲu'],rebanho
['kɾi.ɐ'],cria
['kɐ.ʀɐj.ɾɐ'],carreira
['bɾuʃ.ku'],brusco
['iʃ.kɐɾ.la.tɨ'],escarlate
['vɨɾ.sɐw'],versão
['ʀɨ.pul.sɐ'],repulsa
['va.gɐ'],vaga
['pɐ.li.tu'],palito
['mɨ.kɐ.ni.kɐ'],mecânica
['ʀɨ.zɨɾ.va.du'],reservado
['mɛ.tɾi.ku'],métrico
['ʒɛ.ɔ.fi.zi.kɐ'],geofísica
['tɾa.fi.ku'],tráfico
['tɨ.ʀu.ɾiʃ.tɐ'],terrorista
['i.vẽ.tu.al.mẽ.tɨ'],eventualmente
['ɐjʃ.tɨ.nu.ɐ.tɨ'],extenuante
['dɨʃ.kõ.taɾ'],descontar
['ʀɨ.kɾɐj.u'],recreio
['fɾow.ʃu'],frouxo
['paw.tɐ'],pauta
['dɨ.si.zi.vu'],decisivo
['sɐj.ɲɐ'],senha
['põ.tɐ.ɾi.ɐ'],pontaria
['dɛʃ.tɾu'],destro
['dɨ.tu.nɐ.sɐw'],detonação
['dɨ.ba.tɨ'],debate
['ɐjʃ.pɐ.sɐw'],expansão
['fũ.ʒi.si.dɐ'],fungicida
['pɛʃ.ti.si.dɐ'],pesticida
['ɐjʃ.si.zɐw'],excisão
['ɐ.pu.tɐ.sɐw'],amputação
['ɐ.bla.sɐw'],ablação
['mu.ti.lɐ.sɐw'],mutilação
['aʃ.ku'],asco
['no.ʒu'],nojo
['naw.zi.ɐ'],náusea
['ẽ.ʒo.u'],enjoo
['flaw.tiʃ.tɐ'],flautista
['ʀa.siʃ.tɐ'],racista
['kɐɾ.tu.mɐ.si.ɐ'],cartomancia
['tɨɾ.mi.nɐ.sɐw'],terminação
['ʀɨ.ma.tɨ'],remate
['ɐ.ʀɨ.me.su'],arremesso
['ʀu.gɐ'],ruga
['ẽ.vɨ.nɨ.nɐ.mẽ.tu'],envenenamento
['sɛ.ksu.al.mẽ.tɨ'],sexualmente
['su.ʀi.zu'],sorriso
['vɐʃ.ku.laɾ'],vascular
['dɨ.tɾi.tu'],detrito
['ɐ.tɾi.tu'],atrito
['ʀɨ.zi.dwu'],resíduo
['sɨ.di.mẽ.tu'],sedimento
['tuɾ.tu.o.zu'],tortuoso
['si.nu.o.zu'],sinuoso
['pu.laɾ'],polar
['diʃ.pɨɾ.sɐw'],dispersão
['diʃ.pɨɾ.saɾ'],dispersar
['dɨ.bɐ.da.dɐ'],debandada
['fu.gɐ'],fuga
['ʀɨ.ti.ɾa.dɐ'],retirada
['si.bi.lɐ.tɨ'],sibilante
['kɐ.ɾɐk.tɨ.ɾi.zɐ.sɐw'],caracterização
['kɐ.ɾɐk.tɨ.ɾi.zaɾ'],caracterizar
['i.vi.dẽ.si.ɐ'],evidência
['ɐ.su.dɨ'],açude
['tɐ.kɐ.ɲu'],tacanho
['tuɾ.bu.lẽ.tu'],turbulento
['i.ʀɨ.ki.ɛ.tu'],irrequieto
['ĩ.pɐ.sjẽ.tɨ'],impaciente
['pɐ.sjẽ.si.ɐ'],paciência
['pa.sɐ.tẽ.pu'],passatempo
['fɾɔ.tɐ'],frota
['ɐɾ.ma.dɐ'],armada
['mal.tɐ'],malta
['mu.lɐ'],mula
['ni.ɲa.dɐ'],ninhada
['tuɾ.mɐ'],turma
['fa.dɐ'],fada
['lu.pɐ'],lupa
['mi.kɾuʃ.kɔ.pi.u'],microscópio
['pɾĩ.si.pi.ɐ.tɨ'],principiante
['i.nɐjʃ.pɨ.ɾjẽ.tɨ'],inexperiente
['sẽ.sa.tu'],sensato
['ku.bɨɾ.toɾ'],cobertor
['dɨ.mɔ.ɾɐ'],demora
['i.muɾ.tal'],imortal
['glu.ɾi.o.zu'],glorioso
['i.di.fi.kaɾ'],edificar
['ɐ.ɛ.ɾɔ.plɐ.nu'],aeroplano
['ɐ.ɛ.ɾɔʃ.ta.ti.kɐ'],aerostática
['mi.o.lu'],miolo
['ɔ.ɾa.ku.lu'],oráculo
['maj.ɐ'],maia
['ĩ.kõʃ.sjẽ.tɨ'],inconsciente
['iʃ.pɐ.ta.ʎu'],espantalho
['ʒi.ɛʃ.tɐ'],giesta
['sĩ.bu.li.zaɾ'],simbolizar
['ʀɨ.bu.laɾ'],rebolar
['ʀɨ.ʒeɾ'],reger
['ʀiʃ.kaɾ'],riscar
['dɨ.la.taɾ'],delatar
['dɨ.nũ.sjaɾ'],denunciar
['sɐ.bu.ɾjaɾ'],saborear
['mɨ.mu.ɾi.zaɾ'],memorizar
['ʀɨ.vi.veɾ'],reviver
['ʀɨ.lẽ.bɾaɾ'],relembrar
['ẽ.du.ɾɨ.seɾ'],endurecer
['pɨɾ.pɛ.tu.aɾ'],perpetuar
['i.tɨɾ.ni.zaɾ'],eternizar
['pɾu.lõ.gaɾ'],prolongar
['i.muɾ.tɐ.li.zaɾ'],imortalizar
['ʀɨ.ku.mɨ.saɾ'],recomeçar
['mɐʃ.kɐ.ɾaɾ'],mascarar
['pɾɨ.ku.ni.zaɾ'],preconizar
['nɨ.sɨ.si.taɾ'],necessitar
['piʃ.kaɾ'],piscar
['ʀɨʃ.taɾ'],restar
['ĩ.vɐ.li.daɾ'],invalidar
['kõ.ku.ʀeɾ'],concorrer
['dɨ.zɐ.ni.maɾ'],desanimar
['dɨ.zẽ.ku.ɾɐ.ʒaɾ'],desencorajar
['tɨʃ.tɨ.mu.ɲaɾ'],testemunhar
['pɾɨ.zẽ.sjaɾ'],presenciar
['pɐ.sjaɾ'],passear
['iʃ.tɐ.paɾ'],estampar
['du.ɾɐ.dow.ɾu'],duradouro
['fɾi.ʒiɾ'],frigir
['zɐ.gaɾ'],zangar
['ĩ.pli.kaɾ'],implicar
['i.mɐ.ɾɐ.ɲaɾ'],emaranhar
['ẽ.bi.ʀaɾ'],embirrar
['ʀɨ.gu.lɐ.mẽ.taɾ'],regulamentar
['tɾɐ.vaɾ'],travar
['i.mu.si.u.naɾ'],emocionar
['ku.mu.veɾ'],comover
['ẽ.tɨɾ.nɨ.seɾ'],enternecer
['kõ.tɐ.mi.naɾ'],contaminar
['ʀɨ.fuɾ.saɾ'],reforçar
['ĩ.tẽ.sɨ.fi.kaɾ'],intensificar
['i.du.kaɾ'],educar
['tɾɐj.naɾ'],treinar
['i.zɨɾ.si.taɾ'],exercitar
['e.ki.vɐ.leɾ'],equivaler
['ʀɨ.pow.zaɾ'],repousar
['su.pɨ.ɾaɾ'],superar
['gal.gaɾ'],galgar
['sɨ.lɨ.bɾaɾ'],celebrar
['ẽ.kaj.ʃaɾ'],encaixar
['pɾɨ.fi.gu.ɾaɾ'],prefigurar
['nu.mɨ.ɾaɾ'],numerar
['ʀɨ.mu.veɾ'],remover
['ʀɨ.vol.veɾ'],revolver
['mɨ.ɾi.di.u.nal'],meridional
['lu.kɐ.li.zɐ.sɐw'],localização
['ɐ.flwẽ.tɨ'],afluente
['fɔʃ'],foz
['vu.ɾaʃ'],voraz
['ĩ.sɐ.sja.vɛl'],insaciável
['pwɐj.ɾɐ'],poeira
['ɐd.vɨɾ.bjal'],adverbial
['fɐɾ.taɾ'],fartar
['kõ.tẽ.taɾ'],contentar
['ab.sda.ɾi.u'],abecedário
['lɐ.dɾaɾ'],ladrar
['lɐ.ti.du'],latido
['ɐ.ʀɨ.pẽ.di.mẽ.tu'],arrependimento
['su.se.gu'],sossego
['nɨɾ.vu.ziʒ.mu'],nervosismo
['pɾɨ.tɛ.ɾi.tu'],pretérito
['ĩ.pɨɾ.fɐj.tu'],imperfeito
['pɐ.sa.dɐ'],passada
['ĩ.kõ.plɛ.tu'],incompleto
['dɨ.fɐj.tu.o.zu'],defeituoso
['i.ʀi.ta.vɛl'],irritável
['ĩ.pɐ.sjẽ.si.ɐ'],impaciência
['pẽ.doɾ'],pendor
['vu.kɐ.sɐw'],vocação
['ku.lɛ.ɾi.ku'],colérico
['i.za.lta.du'],exaltado
['dɨ.zɨʃ.pe.ɾu'],desespero
['vɨɾ.tẽ.tɨ'],vertente
['kɔ.lɨ.ɾɐ'],cólera
['ĩ.di.gna.du'],indignado
['pɾu.pẽ.su'],propenso
['fɨ.ʀɐj.ɲu'],ferrenho
['pɾu.mul.gaɾ'],promulgar
['ʀɨ.di.miɾ'],redimir
['kɐ.ti.vɐj.ɾu'],cativeiro
['ʀɨ.fɐj'],refém
['pɨ.ɲoɾ'],penhor
['tɨʃ.tɨ.mu.ɲu'],testemunho
['ʀɨʒ.ga.tɨ'],resgate
['ʀɨʒ.gɐ.taɾ'],resgatar
['sal.vɐ.sɐw'],salvação
['pɨ.ni.tẽ.si.ɐ'],penitência
['kõ.fɨ.soɾ'],confessor
['kõ.fi.sɐw'],confissão
['kuɾ.ni.ʒɐ'],cornija
['kõ.fɛ.su'],confesso
['ku.li.nɐ'],colina
['ow.tɐj.ɾu'],outeiro
['pɐ.kɛ.kɐ'],panqueca
['tɾɐʃ.pi.ɾɐ.sɐw'],transpiração
['kɾɛ.pɨ'],crepe
['kɐ.ɾɐ.pu.sɐ'],carapuça
['iʃ.tɾu.pja.du'],estropiado
['ẽ.gɐ.na.du'],enganado
['kʷɐ.dɾɐ.gu.laɾ'],quadrangular
['fɐj.ʒu.a.dɐ'],feijoada
['dɨ.zi.lu.zɐw'],desilusão
['dɨ.zẽ.gɐ.nu'],desengano
['dɨ.zẽ.gɐ.naɾ'],desenganar
['ʀjal.mẽ.tɨ'],realmente
['kõ.tɾu.vɛɾ.si.ɐ'],controvérsia
['kõ.tɨʃ.tɐ.sɐw'],contestação
['fɨɾ.tɨ.li.zɐ.sɐw'],fertilização
['kõ.ti.nu.i.da.dɨ'],continuidade
['bɐ.lɐ.su'],balanço
['su.lɐ.vɐ.ku'],solavanco
['ɐ.bɐ.nɐw'],abanão
['sɐ.ku.di.dɛ.lɐ'],sacudidela
['ʀa.zu'],raso
['i.fi.sjẽ.tɨ'],eficiente
['i.fi.kaʃ'],eficaz
['pɨɾ.siʃ.tẽ.si.ɐ'],persistência
['pɨɾ.mɐ.nẽ.si.ɐ'],permanência
['kõ.so.nɐ.tɨ'],consonante
['kõ.su.nɐ.si.ɐ'],consonância
['õ.ʀɐ.deʃ'],honradez
['bɾi.u'],brio
['mɐ.ɾi.ʒwɐ.nɐ'],marijuana
['iʃ.tu.pɨ.fa.sjẽ.tɨ'],estupefaciente
['tɾi.di.mẽ.si.u.nal'],tridimensional
['ku.ʀal'],curral
['kõ.bɐ.tẽ.tɨ'],combatente
['bɔ.ksɨ'],boxe
['pu.ʒi.liʒ.mu'],pugilismo
['ɛ.li.tɨ'],elite
['ʃu.kɐ.ʀi.sɨ'],chocarrice
['gɾɐ.sɐj.ʒu'],gracejo
['ʃiʃ.tɨ'],chiste
['kõ.sẽ.ti.mẽ.tu'],consentimento
['kõ.ku.ʀẽ.si.ɐ'],concorrência
['ɐ.flwẽ.si.ɐ'],afluência
['ẽ.ʃẽ.tɨ'],enchente
['i.nũ.dɐ.sɐw'],inundação
['ʃɐj.ɐ'],cheia
['dja.lu.gu'],diálogo
['gɾa.dɨ'],grade
['bɐ.lɐj.ɐ'],baleia
['pɾɨ.sɨ.dẽ.si.ɐ'],precedência
['pɾɨ.sɨ.dẽ.tɨ'],precedente
['ɐ.tɨ.sɨ.dẽ.tɨ'],antecedente
['ɐ.pɾɨ.si.ɐ.sɐw'],apreciação
['sɐ.tiʃ.fɐj.tu'],satisfeito
['mɐ.ɾɛ'],maré
['su.bi.dɐ'],subida
['dɨʃ.si.dɐ'],descida
['ɔ.ɾjẽ.tal'],oriental
['ʀɨ.kuɾ.dɐ.sɐw'],recordação
['tal.veʃ'],talvez
['puɾ.vẽ.tu.ɾɐ'],porventura
['pu.si.vɛl.mẽ.tɨ'],possivelmente
['pẽ.dẽ.tɨ'],pendente
['gɾɛʃ'],grés
['dɨ.zaʃ.tɾɨ'],desastre
['aw.di.ɔ'],áudio
['sɐ.tɛ.li.tɨ'],satélite
['iʃ.fɾjaɾ'],esfriar
['siʃ.tɨ.mɐ.ti.zɐ.sɐw'],sistematização
['siʃ.tɨ.mɐ.ti.zaɾ'],sistematizar
['lu.di.bɾjaɾ'],ludibriar
['dɨ.gɾaw'],degrau
['kʷe.vu'],coevo
['kʷe.tɐ.ni.u'],coetâneo
['lu.vɐ'],luva
['mɐɾ.kɐ.sɐ.ɐw'],marcação
['lɛ.vɐ'],leva
['ʀɨ.kɾu.tɐ.mẽ.tu'],recrutamento
['ʀɨ.kɾu.taɾ'],recrutar
['dɨ.pɾɨ.si.ɐ.ti.vu'],depreciativo
['dɨʒ.vɐ.lu.ɾi.zɐ.sɐw'],desvalorização
['baj.ʃɐ'],baixa
['ẽ.bɐ.ɾɐ.so.zu'],embaraçoso
['kuʃ.to.zu'],custoso
['fɨɾ.tɨ.li.zɐ.tɨ'],fertilizante
['ɐ.du.bu'],adubo
['mɐ.ɾɐ.vi.ʎo.zu'],maravilhoso
['ɐd.mi.ɾa.vɛl'],admirável
['su.pli.si.u'],suplício
['ɔɾ.dɨ.na.du'],ordenado
['ku.ʀu.zɐw'],corrosão
['ku.ʀu.eɾ'],corroer
['kɐɾ.ko.mɐ'],carcoma
['di.si.pɐ.sɐw'],dissipação
['kɐ.ɾũ.ʃu'],caruncho
['pu.dɾi.dɐw'],podridão
['po.dɾɨ'],podre
['gɐʃ.tɐ.doɾ'],gastador
['fi.ljaɾ'],filiar
['ɔ.mi.sɐw'],omissão
['di.sol.veɾ'],dissolver
['ʀu.bɾu'],rubro
['psi.kɨ'],psique
['sɨ.lɨ.bɾɐ.sɐw'],celebração
['vɛʃ.tɨ'],veste
['du.ta.du'],dotado
['kɐ.vɐ.lɐ.ɾi.ɐ'],cavalaria
['ẽ.kɐ.tu'],encanto
['iʃ.pɐ.ta.du'],espantado
['pɐɾ.ti.ku.lɐ.ɾi.da.dɨ'],particularidade
['ʀɨ.bẽ.tu'],rebento
['kɐ.ɾi.ɲo.zu'],carinhoso
['sɨɾ.vil'],servil
['diʃ.pẽ.saɾ'],dispensar
['fɐj.sɐw'],feição
['tɾɛ.vɐʃ'],trevas
['ɐ.peɾ.tu'],aperto
['pɐ.tẽ.tɨ'],patente
['ʀɨ.pɾu.vɐ.sɐw'],reprovação
['ɐ.gɾɨ.si.vu'],agressivo
['ʀi.tu'],rito
['ɐ.dvɛɾ.su'],adverso
['si.mẽ.tu'],cimento
['pɾi.vɐ.sɐw'],privação
['psi.kja.tɾi.ku'],psiquiátrico
['ti.u.lu.ʒi.ɐ'],teologia
['kõ.pɾi.mi.du'],comprimido
['ɐ.na.fu.ɾɐ'],anáfora
['i.pɛɾ.bu.lɨ'],hipérbole
['ɔ.pɨ.ɾaɾ'],operar
['pɐ.ɾɐ.i.zu'],paraíso
['pɾi.ma.tɐ'],primata
['pɨɾ.kuɾ.su'],percurso
['gu.vɨɾ.nɐ.tɨ'],governante
['kɐ.mɐ.ɾa.dɐ'],camarada
['fuɾ.mo.zu'],formoso
['pi.ɐ'],pia
['mɐ.tɾi.mɔ.ni.u'],matrimónio
['iʃ.tɛ.ti.ku'],estético
['ɔ.fẽ.si.vu'],ofensivo
['di.ɾɛ.tɔ.ɾi.u'],diretório
['su.bi.tu'],súbito
['mɔ.nɔ.tɐ.iʃ.tɐ'],monoteísta
['ẽ.te.ʀu'],enterro
['oj.ta.vɐ'],oitava
['diʃ.faɾ.sɨ'],disfarce
['kɐ.la.du'],calado
['dɛʃ.tɐ'],desta
['fi.sɐw'],fissão
['si.zɐw'],cisão
['nɐ.mo.ɾu'],namoro
['pɐ.la.tu'],palato
['ʒɨ.aɾ'],gear
['sĩ.ta.sɨ'],sintaxe
['vu.kal'],vocal
['ɔ.bɾi.gɐ.tɔ.ɾi.u'],obrigatório
['tuɾ.na.du'],tornado
['kɾi.tɛ.ɾi.u'],critério
['pɔl.vu.ɾɐ'],pólvora
['pi.ɾi.lɐ.pu'],pirilampo
['mi.li.mɨ.tɾu'],milímetro
['ẽ.fɨɾ.mi.da.dɨ'],enfermidade
['dɨʃ.tɨ.mi.du'],destemido
['sĩ.ta.ti.ku'],sintático
['dɨ.zɔ.ku.pa.du'],desocupado
['kõ.si.dɨ.ɾa.du'],considerado
['ʒɐk.tɐ.si.ɐ'],jactância
['bẽ.di.tu'],bendito
['ĩ.dɨ.tɨɾ.mi.na.du'],indeterminado
['ɐd.mi.ɾa.du'],admirado
['tɔ.ɾaks'],tórax
['blɔ.ku'],bloco
['fu.ʎa.ʒɐj'],folhagem
['dɛ.si.mal'],decimal
['gɐ.mɨ.tɐ'],gâmeta
['ku.lu.ɾi.du'],colorido
['i.zẽ.tu'],isento
['ʃa.pɐ'],chapa
['baɾ.kɐ'],barca
['laɾ.gɐ'],larga
['di.zẽ.tɨ.ɾi.ɐ'],disenteria
['ĩ.tɨʃ.ti.nal'],intestinal
['ku.ɾɐ.sõjʃ'],corações
['plɐ.naɾ'],planar
['paj.ɾaɾ'],pairar
['ɐ.tɾɨ.vi.mẽ.tu'],atrevimento
['aw.da.si.ɐ'],audácia
['ɐ.ʀo.ʒu'],arrojo
['ɐ.ti.tɛ.ti.ku'],antitético
['kuʃ.tu.maɾ'],costumar
['dɨ.zẽ.bɐ.ɾa.su'],desembaraço
